Customer_id,Terminal DateTime,TranType,Term  Seq.,Response,Issuer,amount_requested,amount_dispensed,fee_requested,fee_charged
8022741257523729779,03/03/21 21:02:48,W/D,2008.0,DO NOT H,MS0,40,,0.00,0.00
8022741257523729779,03/03/21 21:03:42,W/D,2009.0,DO NOT H,MS0,40,,0.00,0.00
7461836958284256426,04/04/21 16:20:14,W/D,2278.0,Approved,MS0,100,100,3.00,3.00
4592880766075120679,04/04/21 18:07:13,W/D,2279.0,EXC WD L,PUL,200,,0.00,0.00
8660508493891591764,07/07/21 19:17:22,W/D,3152.0,EMV,SHZ,180,180,3.00,3.00
321175546292764172,07/20/21 13:48:06,W/D,3263.0,EMV,PUL,200,200,3.00,3.00
5160764800030931563,09/26/20 19:17:59,W/D,1024.0,Approved,MS0,100,100,3.00,3.00
2501341201218590373,09/26/20 21:27:51,INQ,1025.0,Approved,PUL,,,0.00,0.00
2501341201218590373,09/26/20 21:28:38,INQ,1026.0,Approved,PUL,,,0.00,0.00
2041360255540117569,10/13/20 10:19:03,W/D,1123.0,EMV,MS0,140,140,3.00,3.00
1190346791087523935,12/05/20 13:10:54,W/D,1451.0,Approved,SNE,200,200,3.00,3.00
1436022832453677282,01/13/21 00:03:15,W/D,1690.0,EMV,MS0,200,200,3.00,3.00
6864568167023910606,04/10/21 13:44:40,W/D,2356.0,EMV,MS0,40,40,3.00,3.00
5557792096301916182,04/10/21 16:14:23,W/D,2357.0,INCORREC,CI0,60,0,0.00,0.00
2183744640601740186,04/17/21 22:31:09,W/D,2435.0,Approved,PUL,200,200,3.00,3.00
4592880766075120679,04/17/21 22:49:40,INQ,2436.0,Approved,PUL,0,0,0.00,0.00
4592880766075120679,04/17/21 22:50:54,INQ,2437.0,Approved,PUL,0,0,0.00,0.00
6534272923006889470,06/06/21 22:41:34,W/D,2850.0,Approved,STR,160,160,3.00,3.00
8909823000432109396,06/17/21 03:37:48,W/D,2927.0,EMV,PUL,200,200,3.00,3.00
4838467383565213908,07/07/20 17:54:42,W/D,609.0,Approved,WAE,20,20,3.00,3.00
3223640638806462872,07/07/20 18:35:57,INQ,610.0,Approved,PLS,,,0.00,0.00
6720380636312730274,07/25/20 22:29:27,W/D,708.0,Approved,PUL,200,200,3.00,3.00
8975285628047444301,02/03/21 20:59:03,W/D,1839.0,EMV,STR,40,40,3.00,3.00
6161519676258293324,03/18/21 23:40:05,W/D,2126.0,EMV,AFD,100,100,3.00,3.00
4291543581285535123,05/17/21 18:38:19,W/D,2686.0,EMV,STR,100,100,3.00,3.00
493995486716622770,05/18/21 01:00:42,W/D,2687.0,NSF,PUL,40,0,0.00,0.00
261720196173094598,05/18/21 06:55:56,INQ,2688.0,Approved,PUL,0,0,0.00,0.00
8022741257523729779,05/31/21 18:15:15,W/D,2781.0,EMV,MS0,20,20,3.00,3.00
3767369620636248809,05/31/21 20:26:01,W/D,2782.0,DO NOT H,MS0,200,0,0.00,0.00
3767369620636248809,05/31/21 20:26:45,W/D,2783.0,DO NOT H,MS0,100,0,0.00,0.00
4838467383565213908,07/07/20 12:52:03,W/D,606.0,Approved,WAE,40,40,3.00,3.00
7705651160185045680,07/07/20 14:31:06,INQ,607.0,NO UNIV,WAE,,,0.00,0.00
7705651160185045680,07/07/20 14:35:18,INQ,608.0,NO UNIV,WAE,,,0.00,0.00
1190346791087523935,12/13/20 12:57:17,W/D,1518.0,Approved,SNE,200,200,3.00,3.00
9033628238455692395,12/31/20 10:19:01,W/D,1599.0,Approved,MS0,40,40,3.00,3.00
9033628238455692395,12/31/20 12:06:03,INQ,1600.0,Approved,MS0,,,0.00,0.00
9033628238455692395,12/31/20 12:07:55,INQ,1601.0,Approved,MS0,,,0.00,0.00
1240849268605498205,12/31/20 13:17:49,W/D,1602.0,NSF,MS0,80,,0.00,0.00
1240849268605498205,12/31/20 13:18:46,INQ,1603.0,Approved,MS0,,,0.00,0.00
4169105468910814626,12/31/20 13:27:36,INQ,1604.0,Approved,MS0,,,0.00,0.00
1421075465567946357,04/10/21 13:33:01,W/D,2354.0,EMV,SHZ,200,200,3.00,3.00
6864568167023910606,04/10/21 13:43:33,INQ,2355.0,NOT PERM,MS0,0,0,0.00,0.00
4269401980446460191,05/31/21 16:43:35,W/D,2779.0,EMV,VNT,200,200,3.00,3.00
8022741257523729779,05/31/21 18:12:17,W/D,2780.0,DO NOT H,MS0,20,0,0.00,0.00
4191663777944424198,08/03/21 03:26:23,W/D,3384.0,EMV,MS0,200,200,3.00,3.00
4191663777944424198,08/03/21 03:27:33,INQ,3385.0,Approved,MS0,0,0,0.00,0.00
7315706900205045665,01/22/21 20:02:20,W/D,1753.0,EMV,PUL,160,160,3.00,3.00
1034936227988992675,02/03/21 18:54:06,W/D,1838.0,EMV,PUL,20,20,3.00,3.00
5373019291954705079,02/13/21 18:51:11,W/D,1923.0,Approved,PUL,120,120,3.00,3.00
8094140518928116965,02/15/21 01:16:14,INQ,1924.0,Approved,PUL,,,0.00,0.00
7003115162260689319,03/15/21 21:27:04,W/D,2086.0,Approved,PUL,200,200,3.00,3.00
6394620502392604102,07/07/20 11:24:22,W/D,604.0,Liable,SNE,40,40,3.00,3.00
756314172749219034,07/07/20 12:39:15,INQ,605.0,Approved,PLS,,,0.00,0.00
6445717848708264328,09/04/20 16:25:30,W/D,922.0,Approved,MS0,100,100,3.00,3.00
4046660026840697421,12/31/20 05:42:51,W/D,1598.0,EMV,EXC,200,200,3.00,3.00
4028273274442483797,02/03/21 13:10:55,W/D,1835.0,EMV,MS0,20,20,3.00,3.00
6647597985986449164,02/03/21 14:32:14,W/D,1836.0,EXC WD L,PLS,40,,0.00,0.00
6647597985986449164,02/03/21 14:33:14,W/D,1837.0,NO CREDT,PLS,40,,0.00,0.00
4533876292291607283,04/04/21 15:00:15,W/D,2277.0,EMV,PLS,40,40,3.00,3.00
2501341201218590373,09/26/20 14:09:44,W/D,1023.0,Approved,PUL,140,140,3.00,3.00
4067499161565440347,02/03/21 11:37:21,W/D,1834.0,EMV,PLS,160,160,3.00,3.00
4191663777944424198,05/03/21 12:56:28,W/D,2558.0,EMV,MS0,200,200,3.00,3.00
4191663777944424198,05/03/21 12:57:23,INQ,2559.0,Approved,MS0,0,0,0.00,0.00
6394620502392604102,07/07/20 11:14:35,W/D,602.0,Liable,SNE,20,20,3.00,3.00
6394620502392604102,07/07/20 11:15:26,W/D,603.0,NO SAV A,SNE,40,,0.00,0.00
7042584068408197746,08/05/20 16:40:01,W/D,796.0,Approved,PUL,20,20,3.00,3.00
5192840608297194168,10/26/20 14:19:32,W/D,1192.0,Approved,PUL,200,200,3.00,3.00
5039472452946960684,11/15/20 13:24:45,W/D,1314.0,Approved,PLS,20,20,3.00,3.00
1079720515450814901,11/24/20 10:57:29,W/D,1378.0,Approved,SNE,100,100,3.00,3.00
3365169805623837769,03/18/21 23:30:53,W/D,2125.0,EMV,STR,60,60,3.00,3.00
6441079157854777877,04/04/21 13:50:44,W/D,2276.0,EMV,SNE,200,200,3.00,3.00
2656450110639773501,05/17/21 17:56:57,W/D,2684.0,EMV,PLS,200,200,3.00,3.00
4291543581285535123,05/17/21 18:37:20,INQ,2685.0,Approved,STR,0,0,0.00,0.00
6394620502392604102,07/07/20 11:13:41,W/D,601.0,Liable,SNE,20,20,3.00,3.00
8263823354284612723,08/05/20 15:41:05,W/D,795.0,Liable,MS0,20,20,3.00,3.00
6720380636312730274,08/16/20 13:44:54,W/D,849.0,Approved,PUL,100,100,3.00,3.00
542867979308584437,10/12/20 08:35:03,W/D,1116.0,EMV,PLS,80,80,3.00,3.00
838626543130318130,10/12/20 12:02:43,W/D,1117.0,NSF,PLS,40,,0.00,0.00
838626543130318130,10/12/20 12:03:27,INQ,1118.0,Approved,PLS,,,0.00,0.00
838626543130318130,10/12/20 12:04:04,INQ,1119.0,Approved,PLS,,,0.00,0.00
48885761957300177,10/12/20 15:51:45,INQ,1120.0,Approved,PLS,,,0.00,0.00
7123602854891249721,10/12/20 19:48:05,INQ,1121.0,INCORREC,MS0,,,0.00,0.00
7123602854891249721,10/12/20 19:50:52,W/D,1122.0,INCORREC,NYC,200,,0.00,0.00
8120477730784561281,11/15/20 01:37:47,W/D,1313.0,EMV,MS0,140,140,3.00,3.00
2170087134616019330,06/25/21 13:33:01,W/D,3019.0,Approved,PUL,80,80,3.00,3.00
4585881769669767800,06/25/21 13:33:43,INQ,3020.0,Approved,PLS,0,0,0.00,0.00
3470343307290241939,06/25/21 14:19:00,W/D,3021.0,INCORREC,PLS,140,0,0.00,0.00
5070993254737909218,06/25/21 14:24:13,W/D,3022.0,DO NOT H,MS0,200,0,0.00,0.00
3468432462317786033,07/06/20 18:11:02,W/D,599.0,Liable,MS0,20,20,3.00,3.00
3468432462317786033,07/06/20 21:46:41,INQ,600.0,Approved,MS0,,,0.00,0.00
8263823354284612723,08/05/20 15:39:51,W/D,794.0,Liable,MS0,20,20,3.00,3.00
1665132263383497999,03/29/21 01:59:21,W/D,2214.0,EMV,PLS,60,60,3.00,3.00
8409744075993462597,03/29/21 12:17:04,INQ,2215.0,INVALID,SNE,,,0.00,0.00
2627801508113977472,03/29/21 12:17:50,INQ,2216.0,INCORREC,SNE,,,0.00,0.00
8409744075993462597,03/29/21 12:18:39,INQ,2217.0,Approved,SNE,,,0.00,0.00
9172526270701423478,06/06/21 05:13:57,W/D,2848.0,EMV,PUL,100,100,3.00,3.00
521508322605967734,06/06/21 20:33:23,INQ,2849.0,Approved,MS0,0,0,0.00,0.00
1034936227988992675,07/07/21 12:53:02,W/D,3148.0,EMV,PUL,60,60,3.00,3.00
4585881769669767800,07/07/21 13:29:02,W/D,3149.0,DO NOT H,PLS,40,0,0.00,0.00
8660508493891591764,07/07/21 19:15:51,INQ,3150.0,Approved,SHZ,0,0,0.00,0.00
8660508493891591764,07/07/21 19:16:40,W/D,3151.0,NSF,SHZ,200,0,0.00,0.00
9073529723939882330,07/06/20 16:35:49,W/D,597.0,Approved,CI0,20,20,3.00,3.00
3468432462317786033,07/06/20 17:30:17,INQ,598.0,Approved,MS0,,,0.00,0.00
5160764800030931563,08/05/20 12:30:21,W/D,792.0,Approved,MS0,200,200,3.00,3.00
8263823354284612723,08/05/20 15:38:36,INQ,793.0,Approved,MS0,,,0.00,0.00
8323308779579846299,09/04/20 11:41:00,W/D,920.0,Approved,MS0,100,100,3.00,3.00
7219279365743573466,09/04/20 15:17:22,INQ,921.0,Approved,PUL,,,0.00,0.00
6278063495248231215,11/03/20 03:11:03,W/D,1228.0,Approved,PLS,60,60,3.00,3.00
1024144443385327747,11/03/20 12:19:37,INQ,1229.0,Approved,STR,,,0.00,0.00
5373019291954705079,02/13/21 04:28:23,W/D,1922.0,Approved,PUL,100,100,3.00,3.00
4191663777944424198,03/03/21 13:43:07,W/D,1999.0,EMV,MS0,200,200,3.00,3.00
407905209010926028,03/03/21 14:49:10,W/D,2000.0,NSF,PUL,20,,0.00,0.00
407905209010926028,03/03/21 14:50:16,INQ,2001.0,Approved,PUL,,,0.00,0.00
6460103291647892833,03/18/21 19:41:38,W/D,2123.0,Approved,CI0,200,200,3.00,3.00
7245642455841577064,03/18/21 20:54:39,INQ,2124.0,Approved,EXC,,,0.00,0.00
1532719715094846413,07/20/21 13:08:37,W/D,3262.0,Approved,PUL,60,60,3.00,3.00
6325887283087687411,07/06/20 14:56:06,W/D,595.0,Liable,MS0,200,200,3.00,3.00
3468432462317786033,07/06/20 14:59:45,INQ,596.0,Approved,MS0,,,0.00,0.00
1190346791087523935,12/05/20 13:10:00,W/D,1450.0,Approved,SNE,200,200,3.00,3.00
7140717133446156579,01/12/21 13:28:55,W/D,1689.0,EMV,MS0,160,160,3.00,3.00
571802768755729216,04/17/21 21:59:24,W/D,2434.0,EMV,SNE,200,200,3.00,3.00
295409844689423890,06/17/21 00:09:52,W/D,2926.0,EMV,MS0,80,80,3.00,3.00
7136535726450487660,07/25/20 15:01:45,W/D,706.0,Liable,PUL,20,20,3.00,3.00
6687693124205639582,07/25/20 16:30:14,INQ,707.0,NOT PERM,STR,,,0.00,0.00
3309841820828900521,10/11/20 13:30:14,W/D,1115.0,EMV,PLS,40,40,3.00,3.00
1079720515450814901,11/24/20 10:55:54,W/D,1376.0,Approved,SNE,200,200,3.00,3.00
1079720515450814901,11/24/20 10:56:51,W/D,1377.0,EXC WD L,SNE,200,,0.00,0.00
6151147783377518261,01/22/21 18:35:37,W/D,1752.0,EMV,CI0,100,100,3.00,3.00
5549586180047618138,03/28/21 01:33:26,W/D,2212.0,EMV,MS0,200,200,3.00,3.00
510265810696786315,03/28/21 13:48:49,INQ,2213.0,Approved,PUL,,,0.00,0.00
2667575688462109007,06/25/21 06:53:32,W/D,3016.0,Approved,MS0,20,20,3.00,3.00
8099074365655043839,06/25/21 13:24:30,INQ,3017.0,Approved,CI0,0,0,0.00,0.00
8099074365655043839,06/25/21 13:25:03,INQ,3018.0,Approved,CI0,0,0,0.00,0.00
4337853393435196361,07/07/21 10:57:35,W/D,3147.0,Approved,WAE,140,140,3.00,3.00
9071475997489307080,07/25/20 02:26:08,W/D,705.0,Liable,PLS,80,80,3.00,3.00
6720380636312730274,08/15/20 19:07:03,W/D,846.0,Approved,PUL,100,100,3.00,3.00
2622840374100396955,08/16/20 05:21:32,INQ,847.0,INCORREC,PLS,,,0.00,0.00
2622840374100396955,08/16/20 05:22:30,XFER,848.0,NOT PERM,VNT,95,,0.00,0.00
4192974176217531904,09/26/20 02:45:52,W/D,1022.0,EMV,PLS,100,100,3.00,3.00
2041360255540117569,11/02/20 11:57:25,W/D,1227.0,EMV,MS0,40,40,3.00,3.00
1190346791087523935,12/13/20 12:56:22,W/D,1517.0,Approved,SNE,200,200,3.00,3.00
3041864323038578142,04/10/21 11:41:40,W/D,2353.0,EMV,PLS,100,100,3.00,3.00
4269401980446460191,05/31/21 16:42:37,W/D,2778.0,EMV,VNT,200,200,3.00,3.00
2667575688462109007,06/25/21 02:35:24,W/D,3015.0,Approved,MS0,160,160,3.00,3.00
7721209937140616170,07/20/21 09:52:37,W/D,3259.0,Approved,CI0,80,80,3.00,3.00
1532719715094846413,07/20/21 13:07:06,INQ,3260.0,Approved,PUL,0,0,0.00,0.00
1532719715094846413,07/20/21 13:07:49,INQ,3261.0,Approved,PUL,0,0,0.00,0.00
4191663777944424198,08/03/21 03:25:08,W/D,3383.0,EMV,MS0,200,200,3.00,3.00
6170933108158581343,10/10/20 13:37:14,W/D,1112.0,Approved,WAE,120,120,3.00,3.00
626033865951138357,10/11/20 05:15:19,W/D,1113.0,DO NOT H,CI0,200,,0.00,0.00
626033865951138357,10/11/20 05:16:48,W/D,1114.0,DO NOT H,CI0,140,,0.00,0.00
2946398015702396181,02/03/21 01:33:33,W/D,1833.0,Approved,PUL,200,200,3.00,3.00
7003115162260689319,03/15/21 21:26:08,W/D,2085.0,Approved,PUL,200,200,3.00,3.00
8748665857344998264,06/06/21 03:08:16,W/D,2842.0,EMV,AFD,40,40,3.00,3.00
5393778011571786822,06/06/21 04:45:51,W/D,2843.0,NSF,PLS,40,0,0.00,0.00
5393778011571786822,06/06/21 04:46:26,INQ,2844.0,DO NOT H,PLS,0,0,0.00,0.00
5393778011571786822,06/06/21 04:47:50,W/D,2845.0,DO NOT H,PLS,20,0,0.00,0.00
5393778011571786822,06/06/21 04:48:28,W/D,2846.0,NOT PERM,PLS,20,0,0.00,0.00
5393778011571786822,06/06/21 04:49:00,W/D,2847.0,DO NOT H,PLS,20,0,0.00,0.00
1693994312535304146,09/04/20 10:34:11,W/D,916.0,Liable,STR,40,40,3.00,3.00
8323308779579846299,09/04/20 11:38:25,W/D,917.0,NSF,MS0,160,,0.00,0.00
8323308779579846299,09/04/20 11:39:30,W/D,918.0,NSF,MS0,140,,0.00,0.00
8323308779579846299,09/04/20 11:40:12,INQ,919.0,Approved,MS0,,,0.00,0.00
5813397369286499916,11/01/20 21:00:42,W/D,1226.0,Approved,NYC,100,100,3.00,3.00
6650185965494749765,11/15/20 01:33:02,W/D,1311.0,Approved,PLS,40,40,3.00,3.00
8120477730784561281,11/15/20 01:34:39,W/D,1312.0,INCORREC,MS0,100,,0.00,0.00
4046660026840697421,12/31/20 05:40:33,W/D,1596.0,EMV,EXC,200,200,3.00,3.00
4046660026840697421,12/31/20 05:41:58,INQ,1597.0,Approved,EXC,,,0.00,0.00
4169917570091872334,02/12/21 22:09:22,W/D,1921.0,Approved,NYC,40,40,3.00,3.00
2685638398494332191,06/16/21 19:16:47,W/D,2925.0,EMV,PUL,200,200,3.00,3.00
4191663777944424198,05/03/21 12:55:15,W/D,2557.0,EMV,MS0,200,200,3.00,3.00
8415879741034914466,06/06/21 01:58:34,W/D,2840.0,Approved,PUL,100,100,3.00,3.00
8748665857344998264,06/06/21 03:07:18,W/D,2841.0,NSF,AFD,100,0,0.00,0.00
4896689880600014935,07/24/20 14:52:08,W/D,701.0,Approved,PUL,200,200,3.00,3.00
5864214033143502533,07/24/20 23:57:26,INQ,702.0,INCORREC,SNE,,,0.00,0.00
5864214033143502533,07/24/20 23:58:19,INQ,703.0,Approved,SNE,,,0.00,0.00
1392343412305764255,07/24/20 23:59:18,INQ,704.0,Approved,PLS,,,0.00,0.00
8485294738444938534,09/04/20 07:31:09,W/D,915.0,Liable,MS0,100,100,3.00,3.00
5192840608297194168,10/26/20 14:18:35,W/D,1191.0,Approved,PUL,200,200,3.00,3.00
5039472452946960684,11/14/20 15:34:24,W/D,1307.0,Approved,PLS,20,20,3.00,3.00
1079720515450814901,11/14/20 17:16:00,W/D,1308.0,REFER TO,SNE,200,,0.00,0.00
1079720515450814901,11/14/20 17:16:45,W/D,1309.0,REFER TO,SNE,200,,0.00,0.00
6650185965494749765,11/15/20 00:46:30,INQ,1310.0,Approved,PLS,,,0.00,0.00
6151147783377518261,01/22/21 18:33:56,W/D,1750.0,EMV,CI0,200,200,3.00,3.00
6151147783377518261,01/22/21 18:34:44,W/D,1751.0,EXC WD L,CI0,200,,0.00,0.00
3198048075106216964,02/12/21 20:16:38,W/D,1916.0,EMV,PLS,20,20,3.00,3.00
4169917570091872334,02/12/21 22:02:26,W/D,1919.0,INCORREC,NYC,40,,0.00,0.00
4169917570091872334,02/12/21 22:08:24,W/D,1920.0,DO NOT H,NYC,80,,0.00,0.00
3791178353698124116,04/04/21 12:32:40,W/D,2275.0,EMV,SNE,60,60,3.00,3.00
5920524735940131250,05/17/21 05:51:39,W/D,2682.0,EMV,PLS,100,100,3.00,3.00
3765139707027393437,05/17/21 17:49:47,INQ,2683.0,Approved,PUL,0,0,0.00,0.00
5070993254737909218,07/19/21 18:30:08,W/D,3255.0,EMV,MS0,40,40,3.00,3.00
4585881769669767800,07/20/21 01:13:38,W/D,3256.0,DO NOT H,PLS,200,0,0.00,0.00
7721209937140616170,07/20/21 09:49:31,INQ,3257.0,Approved,CI0,0,0,0.00,0.00
7721209937140616170,07/20/21 09:51:46,W/D,3258.0,NSF,CI0,100,0,0.00,0.00
4661958880200438786,08/15/20 17:27:37,W/D,842.0,Liable,PLS,60,60,3.00,3.00
2622840374100396955,08/15/20 17:53:54,W/D,843.0,NOT PERM,PLS,80,,0.00,0.00
2622840374100396955,08/15/20 17:56:01,INQ,844.0,NOT PERM,PLS,,,0.00,0.00
2622840374100396955,08/15/20 17:56:41,W/D,845.0,INCORREC,PLS,80,,0.00,0.00
4439302984375986516,09/25/20 20:02:05,W/D,1021.0,Approved,PUL,200,200,3.00,3.00
1079720515450814901,11/13/20 13:16:01,W/D,1304.0,Approved,SNE,200,200,3.00,3.00
1079720515450814901,11/13/20 13:16:49,W/D,1305.0,EXC WD L,SNE,200,,0.00,0.00
1024144443385327747,11/13/20 20:12:49,INQ,1306.0,Approved,STR,,,0.00,0.00
7315706900205045665,02/12/21 18:42:56,W/D,1914.0,EMV,PUL,80,80,3.00,3.00
8094140518928116965,02/12/21 19:41:08,INQ,1915.0,Approved,PUL,,,0.00,0.00
3041864323038578142,04/10/21 11:40:12,W/D,2352.0,EMV,PLS,200,200,3.00,3.00
675549229448692191,01/11/21 07:44:25,W/D,1683.0,EMV,MS0,200,200,3.00,3.00
8862556643301199132,01/11/21 23:03:24,INQ,1684.0,Approved,PUL,,,0.00,0.00
8862556643301199132,01/11/21 23:04:01,W/D,1685.0,UNKNOWN,PUL,80,,0.00,0.00
8862556643301199132,01/11/21 23:04:34,INQ,1686.0,Approved,PUL,,,0.00,0.00
1418936947926468375,01/11/21 23:05:40,W/D,1687.0,NO CHK A,AFR,200,,0.00,0.00
7140717133446156579,01/12/21 13:26:03,W/D,1688.0,INCORREC,MS0,160,,0.00,0.00
4337853393435196361,07/07/21 10:56:34,W/D,3146.0,Approved,WAE,200,200,3.00,3.00
5691744095411943414,07/19/21 15:48:09,W/D,3253.0,EMV,VNT,200,200,3.00,3.00
5070993254737909218,07/19/21 18:29:19,W/D,3254.0,NSF,MS0,60,0,0.00,0.00
1513281023416590679,08/04/20 16:10:53,W/D,791.0,Liable,MS0,60,60,3.00,3.00
6170933108158581343,10/10/20 13:35:10,W/D,1111.0,Approved,WAE,200,200,3.00,3.00
675549229448692191,11/01/20 19:47:29,W/D,1224.0,EMV,MS0,200,200,3.00,3.00
5813397369286499916,11/01/20 21:00:04,INQ,1225.0,Approved,MS0,,,0.00,0.00
6247421904285465607,03/03/21 13:35:54,W/D,1998.0,Approved,PUL,80,80,3.00,3.00
1497912860171747447,03/18/21 19:31:38,W/D,2122.0,Approved,PUL,200,200,3.00,3.00
3791178353698124116,04/04/21 03:19:09,W/D,2273.0,EMV,SNE,100,100,3.00,3.00
4120534844347657213,04/04/21 04:51:24,INQ,2274.0,Approved,MS0,,,0.00,0.00
8263788806220057598,08/15/20 12:55:44,W/D,840.0,Approved,PUL,40,40,3.00,3.00
4661958880200438786,08/15/20 17:26:56,INQ,841.0,INCORREC,PLS,,,0.00,0.00
8134964530313524239,12/05/20 12:48:41,W/D,1448.0,EMV,MS0,40,40,3.00,3.00
1190346791087523935,12/05/20 13:08:33,INQ,1449.0,INCORREC,SNE,,,0.00,0.00
3518061943693897243,04/17/21 17:40:08,W/D,2432.0,EMV,PLS,20,20,3.00,3.00
571802768755729216,04/17/21 21:58:37,INQ,2433.0,Approved,SNE,0,0,0.00,0.00
6139512717182503587,06/06/21 01:08:13,W/D,2839.0,EMV,PLS,100,100,3.00,3.00
73220372714019314,06/24/21 17:27:42,W/D,3012.0,Approved,PUL,100,100,3.00,3.00
3921068051231302862,06/24/21 20:59:02,W/D,3013.0,NSF,CRN,120,0,0.00,0.00
3921068051231302862,06/24/21 21:01:12,W/D,3014.0,NSF,CRN,120,0,0.00,0.00
8485294738444938534,09/04/20 07:30:04,W/D,914.0,Liable,MS0,200,200,3.00,3.00
1079720515450814901,11/24/20 10:54:50,W/D,1375.0,Approved,SNE,200,200,3.00,3.00
8935486158562551092,02/12/21 12:38:53,W/D,1913.0,EMV,PLS,20,20,3.00,3.00
6816362311316043774,03/27/21 19:23:16,W/D,2211.0,EMV,SNE,40,40,3.00,3.00
5593728727646828540,04/17/21 17:21:04,W/D,2430.0,Approved,MS0,40,40,3.00,3.00
3518061943693897243,04/17/21 17:39:19,INQ,2431.0,Approved,PLS,0,0,0.00,0.00
5962973048646844845,05/16/21 16:10:57,W/D,2681.0,EMV,PUL,120,120,3.00,3.00
6720380636312730274,08/04/20 16:03:29,W/D,789.0,Approved,PUL,200,200,3.00,3.00
1513281023416590679,08/04/20 16:09:49,INQ,790.0,Approved,MS0,,,0.00,0.00
7054301851755112209,08/14/20 21:49:54,W/D,839.0,Liable,PLS,100,100,3.00,3.00
3309841820828900521,12/05/20 12:26:06,W/D,1447.0,EMV,PLS,200,200,3.00,3.00
8134964530313524239,12/13/20 10:05:10,W/D,1516.0,EMV,MS0,40,40,3.00,3.00
5373019291954705079,02/12/21 00:37:47,W/D,1912.0,Approved,PUL,80,80,3.00,3.00
3578218896265254081,05/31/21 16:40:56,W/D,2776.0,EMV,VNT,200,200,3.00,3.00
3578218896265254081,05/31/21 16:41:48,W/D,2777.0,DO NOT H,VNT,100,0,0.00,0.00
4221979258582398819,08/03/21 02:52:30,W/D,3382.0,EMV,STR,100,100,3.00,3.00
2946398015702396181,02/03/21 01:32:35,W/D,1832.0,Approved,PUL,200,200,3.00,3.00
3742731747654949528,03/02/21 17:34:04,W/D,1995.0,Approved,WAE,60,60,3.00,3.00
6247421904285465607,03/03/21 13:27:57,W/D,1996.0,NSF,PUL,100,,0.00,0.00
6247421904285465607,03/03/21 13:34:46,INQ,1997.0,Approved,PUL,,,0.00,0.00
2573239086629790595,03/15/21 19:08:28,W/D,2084.0,EMV,MS0,100,100,3.00,3.00
8409744075993462597,03/27/21 13:58:39,W/D,2210.0,EMV,SNE,200,200,3.00,3.00
3775722156322865107,04/17/21 13:55:41,W/D,2429.0,EMV,SNE,200,200,3.00,3.00
8134964530313524239,12/12/20 20:55:35,W/D,1515.0,EMV,MS0,40,40,3.00,3.00
4046660026840697421,12/31/20 05:39:15,W/D,1595.0,EMV,EXC,200,200,3.00,3.00
4592880766075120679,04/04/21 00:22:05,W/D,2271.0,EMV,PUL,200,200,3.00,3.00
3791178353698124116,04/04/21 03:18:21,W/D,2272.0,INCORREC,SNE,100,,0.00,0.00
2685638398494332191,06/16/21 19:15:50,W/D,2924.0,EMV,PUL,200,200,3.00,3.00
4191663777944424198,05/03/21 11:33:59,W/D,2554.0,EMV,MS0,200,200,3.00,3.00
4191663777944424198,05/03/21 12:47:35,INQ,2555.0,INCORREC,MS0,0,0,0.00,0.00
4191663777944424198,05/03/21 12:54:22,INQ,2556.0,Approved,MS0,0,0,0.00,0.00
7010078592731350874,06/05/21 21:23:34,W/D,2838.0,EMV,MS0,100,100,3.00,3.00
5070993254737909218,06/24/21 14:30:02,W/D,3010.0,EMV,MS0,200,200,3.00,3.00
5070993254737909218,06/24/21 14:32:02,W/D,3011.0,EXC WD L,MS0,100,0,0.00,0.00
266959144381456145,07/24/20 14:41:57,W/D,700.0,Liable,PLS,100,100,3.00,3.00
2611819481501809513,10/26/20 12:22:49,W/D,1190.0,EMV,PLS,200,200,3.00,3.00
7057427303297908447,12/11/20 21:23:38,W/D,1513.0,EMV,PUL,100,100,3.00,3.00
1024144443385327747,12/12/20 07:35:54,INQ,1514.0,Approved,STR,,,0.00,0.00
8975285628047444301,01/22/21 12:45:11,W/D,1747.0,EMV,STR,100,100,3.00,3.00
6385056137317728325,01/22/21 18:22:03,INQ,1748.0,Approved,MS0,,,0.00,0.00
6385056137317728325,01/22/21 18:22:57,INQ,1749.0,Approved,MS0,,,0.00,0.00
5961921077975846140,02/11/21 23:27:49,W/D,1911.0,EMV,PLS,60,60,3.00,3.00
2831213876229145303,03/02/21 17:31:43,W/D,1994.0,Approved,WAE,180,180,3.00,3.00
6593289241846068471,08/14/20 20:42:25,W/D,838.0,Liable,PLS,200,200,3.00,3.00
5160764800030931563,09/25/20 19:31:27,W/D,1020.0,Approved,MS0,20,20,3.00,3.00
1079720515450814901,11/13/20 13:14:53,W/D,1303.0,Approved,SNE,200,200,3.00,3.00
6367148759656581543,04/10/21 11:30:40,W/D,2351.0,EMV,SNE,100,100,3.00,3.00
8975345626428671243,05/16/21 15:58:18,W/D,2680.0,EMV,PUL,160,160,3.00,3.00
440819230731583245,08/02/21 18:30:20,W/D,3380.0,EMV,PLS,60,60,3.00,3.00
2421912851608398963,08/02/21 22:03:54,INQ,3381.0,Approved,MS0,0,0,0.00,0.00
5160764800030931563,09/24/20 22:51:28,W/D,1019.0,Approved,MS0,100,100,3.00,3.00
775393111391451513,01/10/21 23:33:51,W/D,1681.0,EMV,STR,40,40,3.00,3.00
4496349581392195683,01/11/21 02:46:58,INQ,1682.0,Approved,PUL,,,0.00,0.00
